t,group,first_shot_rate,immun_gain,immun_loss,rel_inf_prob_mult,pS_mult,hosp_mult,dnh_mult,dh_mult
582,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
582,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
582,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
583,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
583,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
583,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
583,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
584,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
584,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
584,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
584,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
585,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
585,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
585,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
585,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
586,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
586,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
586,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
586,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
587,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
587,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
587,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
587,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
588,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
588,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
588,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
588,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
589,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
589,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
589,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
589,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
590,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
590,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
590,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
590,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
591,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
591,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
591,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
591,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
592,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
592,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
592,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
592,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
593,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
593,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
593,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
593,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
594,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
594,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
594,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
594,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
595,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
595,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
595,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
595,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
596,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
596,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
596,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
596,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
597,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
597,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
597,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
597,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
598,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
598,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
598,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
598,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
599,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
599,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
599,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
599,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
